source_id,target_id,target_title,resolution,relationship
Papers/Research/2022 - SPot-the-Difference Self-Supervised Pre-training for Anomaly Detection and Segmentation,Papers/Research/2021 - Self-Supervised Learning for Anomaly Detection With Dynamic Local Augmentation,2021 - Self-Supervised Learning for Anomaly Detection With Dynamic Local Augmentation,resolved,wikilink
Papers/Research/2022 - SPot-the-Difference Self-Supervised Pre-training for Anomaly Detection and Segmentation,Tasks/Defect segmentation,Defect segmentation,resolved,wikilink
Papers/Research/2022 - SPot-the-Difference Self-Supervised Pre-training for Anomaly Detection and Segmentation,Tasks/Industrial anomaly detection,Industrial anomaly detection,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Concepts/Class imbalance,Class imbalance,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Concepts/Surface defect detection,Surface defect detection,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Datasets/Public/Heat Sink Surface Defect Dataset,Heat Sink Surface Defect Dataset,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Domains/Semiconductor and Electronics/Semiconductor and electronics,Semiconductor and electronics,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Methods/Emerging Methods/Ghost module,Ghost module,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Methods/Models/Segmentation Models/GSLU-Net,GSLU-Net,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Methods/Models/Segmentation Models/Segmentation Models,Segmentation Models,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Methods/Models/Segmentation Models/U-Net,U-Net,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Metrics/Classification/Accuracy,Accuracy,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Metrics/Classification/F1-score,F1-score,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Metrics/Classification/Precision,Precision,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Metrics/Classification/Recall,Recall,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Metrics/Efficiency/Inference time,Inference time,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Metrics/Efficiency/Parameter count,Parameter count,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Metrics/Segmentation/IoU,IoU,resolved,wikilink
Papers/Research/2022 - Surface Defect Detection of Heat Sink Based on Lightweight Fully Convolutional Network,Tasks/Defect segmentation,Defect segmentation,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Concepts/Industrial visual inspection,Industrial visual inspection,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Concepts/Surface defect detection,Surface defect detection,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Datasets/Public/NEU-CLS,NEU-CLS,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Domains/Metals/Metal inspection,Metal inspection,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Methods/Data Augmentation/Data augmentation,Data augmentation,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Methods/Emerging Methods/GAN-based surface defect augmentation,GAN-based surface defect augmentation,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Methods/Models/Generative Models/DCGAN,DCGAN,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Methods/Models/Generative Models/GAN,GAN,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Metrics/Classification/Accuracy,Accuracy,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Metrics/Classification/Recall,Recall,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Metrics/Classification/Specificity,Specificity,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Papers/Research/2020 - Defect Image Sample Generation With GAN for Improving Defect Recognition,2020 - Defect Image Sample Generation With GAN for Improving Defect Recognition,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Papers/Research/2021 - Defect-GAN High-Fidelity Defect Synthesis for Automated Defect Inspection,2021 - Defect-GAN High-Fidelity Defect Synthesis for Automated Defect Inspection,resolved,wikilink
Papers/Research/2022 - Synthetic Data Augmentation for Surface Defect Detection and Classification Using Deep Learning,Tasks/Defect classification,Defect classification,resolved,wikilink
Papers/Research/2022 - Using ISU-GAN for unsupervised small sample defect detection,Datasets/Public/DAGM2007,DAGM2007,resolved,wikilink
Papers/Research/2022 - Using ISU-GAN for unsupervised small sample defect detection,Domains/Multi-Industry Anomaly Detection/Multi-industry anomaly detection,Multi-industry anomaly detection,resolved,wikilink
Papers/Research/2022 - Using ISU-GAN for unsupervised small sample defect detection,Methods/Emerging Methods/ISU-GAN,ISU-GAN,resolved,wikilink
Papers/Research/2022 - Using ISU-GAN for unsupervised small sample defect detection,Methods/Models/Anomaly Detection Models/Unsupervised anomaly detection,Unsupervised anomaly detection,resolved,wikilink
Papers/Research/2022 - Using ISU-GAN for unsupervised small sample defect detection,Methods/Models/Generative Models/GAN,GAN,resolved,wikilink
Papers/Research/2022 - Using ISU-GAN for unsupervised small sample defect detection,Metrics/Classification/Accuracy,Accuracy,resolved,wikilink
Papers/Research/2022 - Using ISU-GAN for unsupervised small sample defect detection,Metrics/Classification/F1-score,F1-score,resolved,wikilink
Papers/Research/2022 - Using ISU-GAN for unsupervised small sample defect detection,Metrics/Generative Quality/SSIM,SSIM,resolved,wikilink
Papers/Research/2022 - Using ISU-GAN for unsupervised small sample defect detection,Papers/Research/2023 - PreCaCycleGAN Perceptual Capsule Cyclic Generative Adversarial Network for Industrial Defective Sample Augmentation,2023 - PreCaCycleGAN Perceptual Capsule Cyclic Generative Adversarial Network for Industrial Defective Sample Augmentation,resolved,wikilink
Papers/Research/2022 - Using ISU-GAN for unsupervised small sample defect detection,Tasks/Defect segmentation,Defect segmentation,resolved,wikilink
Papers/Research/2022 - Using ISU-GAN for unsupervised small sample defect detection,Tasks/Industrial anomaly detection,Industrial anomaly detection,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Benchmarks/OGD-DET benchmark,OGD-DET benchmark,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Datasets/Availability Unspecified/OGD-DET,OGD-DET,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Domains/Glass/Glass inspection,Glass inspection,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Methods/Emerging Methods/Clustering-based image quality evaluation,Clustering-based image quality evaluation,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Methods/Emerging Methods/Color Channel Separation convolution,Color Channel Separation convolution,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Methods/Emerging Methods/Video-based two-stage defect detection,Video-based two-stage defect detection,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Methods/Models/Computer Vision Models/Deep convolutional neural network,Deep convolutional neural network,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Methods/Models/Computer Vision Models/Faster R-CNN,Faster R-CNN,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Methods/Models/Computer Vision Models/Single Shot MultiBox Detector,Single Shot MultiBox Detector,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Methods/Models/Computer Vision Models/YOLOv4,YOLOv4,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Methods/Models/Computer Vision Models/YOLOv5,YOLOv5,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Metrics/Classification/Precision,Precision,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Metrics/Classification/Recall,Recall,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Metrics/Detection/Average precision,Average precision,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Metrics/Detection/mAP@0.25,mAP@0.25,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Metrics/Detection/mAP@0.50,mAP@0.50,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Metrics/Detection/mAP@0.75,mAP@0.75,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Metrics/Efficiency/FPS,FPS,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Papers/Dataset/2023 - SSGD A Smartphone Screen Glass Dataset for Defect Detection,2023 - SSGD A Smartphone Screen Glass Dataset for Defect Detection,resolved,wikilink
Papers/Research/2022 - Video-Based Two-Stage Network for Optical Glass Sub-Millimeter Defect Detection,Tasks/Optical glass defect detection,Optical glass defect detection,resolved,wikilink
Papers/Research/2022 - Wafer Defect Pattern Labeling and Recognition Using Semi-Supervised Learning,Datasets/Public/WM-811K,WM-811K,resolved,wikilink
Papers/Research/2022 - Wafer Defect Pattern Labeling and Recognition Using Semi-Supervised Learning,Domains/Semiconductor and Electronics/Semiconductor and electronics,Semiconductor and electronics,resolved,wikilink
Papers/Research/2022 - Wafer Defect Pattern Labeling and Recognition Using Semi-Supervised Learning,Learning Paradigms/Semi-Supervised Learning/Semi-supervised learning,Semi-supervised learning,resolved,wikilink
Papers/Research/2022 - Wafer Defect Pattern Labeling and Recognition Using Semi-Supervised Learning,Methods/Emerging Methods/Bagging ensemble classifier,Bagging ensemble classifier,resolved,wikilink
Papers/Research/2022 - Wafer Defect Pattern Labeling and Recognition Using Semi-Supervised Learning,Methods/Emerging Methods/DBSCAN wafer-map denoising,DBSCAN wafer-map denoising,resolved,wikilink
Papers/Research/2022 - Wafer Defect Pattern Labeling and Recognition Using Semi-Supervised Learning,Methods/Emerging Methods/Pseudo-labeling,Pseudo-labeling,resolved,wikilink
Papers/Research/2022 - Wafer Defect Pattern Labeling and Recognition Using Semi-Supervised Learning,Methods/Emerging Methods/Self-organizing map,Self-organizing map,resolved,wikilink
